id,post_id,post_url,time_of_post,leasing_agent,scraped_at,general_area,street_number,city,province,postal_code,price,sqr_feet,bed,bath,rent_period,user_post_title,first_pic,user_meta_tags,post_description,img_url,source_spider,boundingbox,building_type,address_osm
627,1738733127,https://www.kijiji.ca/v-apartments-condos/vancouver/one-bedroom-suite-in-quiet-killarney-neighbourhood/1738733127,2026-06-05T19:32:43.000Z,,2026-06-29 05:25:03,VANCOUVER,vancouver,BC V5S 2X2,,N/A,150000,N/A,N/A,N/A,monthly,One Bedroom Suite In Quiet Killarney Neighbourhood,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/72/7254735f-3faa-4df8-9749-3f7bd835aedf?rule=kijijica-640-webp,N/A,"One bedroom suite available in quiet Killarney neighbourhood. Includes Fridge, Stove, Washer & Dryer. Includes Utilities. This suite is close to Killarney Secondary School and other local elementary schools. Located within walking distance to bus services and shopping centers. No Pets, No Smoking/Vaping, and No Drugs.",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/72/7254735f-3faa-4df8-9749-3f7bd835aedf?rule=kijijica-640-webp,,,,
632,1738540388,https://www.kijiji.ca/v-apartments-condos/vancouver/trendy-2-bedroom-apartments-at-388-kaslo-east-village/1738540388,2026-06-01T23:03:25.000Z,,2026-06-29 05:26:46,VANCOUVER,388 kaslo street,Vancouver,BC,N/A,327500,N/A,N/A,N/A,monthly,Trendy 2 bedroom apartments at 388 Kaslo East Village!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4e/4e1381c2-88f7-438e-bb33-917f26975260?rule=kijijica-640-webp,N/A,"<p><b>Stylish Living in East Village at Kaslo Apartments- Call Today!</b><br><br><strong>LIMITED TIME OFFER:</strong><strong><br>$500 SECURITY DEPOSIT*<br>25% off TELUS OPTIK TV and INTERNET PRODUCTS MONTHLY*</strong><br><br>Kaslo Apartments in East Village offers stylish rental living in the lively community of Hastings-Sunrise in the East Village. This area is considered a walkers and bikers paradise but also has many transportation options to get around the city. Enjoy a hip vibrant lifestyle with shops, cafes, restaurants, banks and schools at your doorstep. From the beaches along the ocean to the stunning mountain views, its time to love where you live at Kaslo Apartments!</p><p><b>Suite Features:</b></p><ul><li>Spacious 1,2,3 bedroom open-concept living</li><li>In-suite laundry</li><li>Private Balconies</li><li>Quartz Counter Tops</li><li>Wood Veneer Cabinetry</li><li>Ceramic Tile Backsplashes</li><li>Laminate Flooring</li><li>Bedrooms with Wide Closets and Cozy Carpet</li><li>In-Suite Storage/Flex Spaces (Most Units)</li></ul><p><b>Property Features:</b></p><ul><li>100% Smoke-Free Living</li><li>6th floor Social Room with Kitchenette, TV Lounge and Washroom</li><li>6th floor Landscaped BBQ Terrace and Outdoor Dining Area</li><li>7th floor Rooftop Deck with Lounge Seating</li><li>Garden Plots with Panoramic View of the North Shore Mountains</li><li>Childrens Play Area and Lounge Seating</li><li>Secured Bike Locker Room with Bike Repair Station</li><li>Underground Parking</li><li>Fob Access Storage Lockers</li><li>Pet Friendly</li><li>24 hour On-Site Management</li></ul><p><b>Utilities:</b></p><ul><li>Heat and water included</li></ul><p><b>Neighbourhood Attractions:</b></p><ul><li>Walking distance to PNE Fairgrounds, Empire Fields and other various parks</li><li>Easy access to Highway 1</li><li>Direct access to multiple bus routes</li><li>15-20 minutes to Waterfront Station on #14, #16 or R5 Rapid Bus, connecting to SeaBus</li><li>Convenient transit and transportation nodes, providing access to Downtown Vancouver, SFU in Burnaby, and North Vancouver via the Iron Workers Bridge</li><li>Downtown Vancouver via multiple bus routes (95 B-Line, #14, #16) and Simon Fraser University (95 B-Line).</li></ul><p><b>Living with Realstar</b></p><p>Live well with 24-hour on-site management. Realstar strives to provide you with a superior living experience and exceptional resident care. We organize social events that foster a sense of community. Realstar buildings are impeccably clean, well maintained and environmentally efficient.</p><p><b>The rental office is open daily with 24-hour application approval. Realstar makes renting easy. Come view this apartment today!</b></p><p>*Prices, incentives, availability and specifications are subject to change. Images may not reflect actual suite finishes. Pet restrictions may apply. E. & O.E.</p>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4e/4e1381c2-88f7-438e-bb33-917f26975260?rule=kijijica-640-webp,,,,
633,1717483502,https://www.kijiji.ca/v-apartments-condos/vancouver/stylish-1-bedroom-apartments-at-388-kaslo-east-village/1717483502,2025-05-21T20:04:13.000Z,,2026-06-29 05:27:14,VANCOUVER,388 kaslo street,Vancouver,BC,N/A,249500,N/A,N/A,N/A,monthly,Stylish 1 bedroom apartments at 388 Kaslo East Village!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ec/ec32e574-8088-486f-946c-1eefa73e2dcf?rule=kijijica-640-webp,N/A,"<p><b>Stylish Living in East Village at Kaslo Apartments- Call Today!</b><br><br><strong>LIMITED TIME OFFER:</strong><strong><br>$500 SECURITY DEPOSIT*<br>25% off TELUS OPTIK TV and INTERNET PRODUCTS MONTHLY*</strong><br><br>Kaslo Apartments in East Village offers stylish rental living in the lively community of Hastings-Sunrise in the East Village. This area is considered a walkers and bikers paradise but also has many transportation options to get around the city. Enjoy a hip vibrant lifestyle with shops, cafes, restaurants, banks and schools at your doorstep. From the beaches along the ocean to the stunning mountain views, its time to love where you live at Kaslo Apartments!</p><p><b>Suite Features:</b></p><ul><li>Spacious 1,2 & 3 bedroom open-concept living</li><li>In-suite laundry</li><li>Private Balconies</li><li>Quartz Counter Tops</li><li>Wood Veneer Cabinetry</li><li>Ceramic Tile Backsplashes</li><li>Laminate Flooring</li><li>Bedrooms with Wide Closets and Cozy Carpet</li><li>In-Suite Storage/Flex Spaces (Most Units)</li></ul><p><b>Property Features:</b></p><ul><li>100% Smoke-Free Living</li><li>6th floor Social Room with Kitchenette, TV Lounge and Washroom</li><li>6th floorLandscapedBBQ Terrace and Outdoor Dining Area</li><li>7th floor Rooftop Deck with Lounge Seating</li><li>Garden Plots withPanoramic View of the North Shore Mountains</li><li>Childrens Play Area and Lounge Seating</li><li>Secured Bike Locker Room with Bike Repair Station</li><li>Underground Parking</li><li>Fob Access Storage Lockers</li><li>Pet Friendly</li><li>24 hour On-Site Management</li></ul><p><b>Utilities:</b></p><ul><li>Heat and water included</li></ul><p><b>Neighbourhood Attractions:</b></p><ul><li>Walking distance to PNE Fairgrounds, Empire Fields and other various parks</li><li>Easy access to Highway 1</li><li>Direct access to multiple bus routes</li><li>15-20 minutes to Waterfront Station on #14, #16 or R5 Rapid Bus, connecting to SeaBus</li><li>Convenient transit and transportation nodes, providing access to Downtown Vancouver, SFU in Burnaby, and North Vancouver via the Iron Workers Bridge</li><li>Downtown Vancouver via multiple bus routes (95 B-Line, #14, #16) and Simon Fraser University (95 B-Line).</li></ul><p><b>Living with Realstar</b></p><p>Live well with 24-hour on-site management. Realstar strives to provide you with a superior living experience and exceptional resident care. We organize social events that foster a sense of community. Realstar buildings are impeccably clean, well maintained and environmentally efficient.</p><p><b>The rental office is open daily with 24-hour application approval. Realstar makes renting easy. Come view this apartment today!</b></p><p>*Prices, incentives, availability and specifications are subject to change. Images may not reflect actual suite finishes. Pet restrictions may apply. E. & O.E.</p>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ec/ec32e574-8088-486f-946c-1eefa73e2dcf?rule=kijijica-640-webp,,,,
634,1739768433,https://www.kijiji.ca/v-apartments-condos/vancouver/2-bedroom-2-bathroom-1-den/1739768433,2026-06-27T00:12:58.000Z,,2026-06-29 05:27:32,VANCOUVER,vancouver,BC V6C 3T3,,N/A,385000,N/A,N/A,N/A,monthly,"2 bedroom + 2 bathroom, + 1 den",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/de/dee8fe50-efce-4e38-ac3f-8e3b975edf7d?rule=kijijica-640-webp,N/A,"Situated in the heart of downtown Vancouver on the Granville Strip, this spacious two-bedroom + two bathroom + den has a huge balcony with breathtaking view. It's in a very convenient location, walking distance to Pacific Center and Skytrain..

Unit details:

-unfurnished 
-25th floor
- master bedroom has a walkin closet and a bathroom 
- a den , can be used as a office 
-huge balcony with an amazing view of downtown Vancouver
- additional in-suit storage
- in-suit washer and dryer 
- 1 parking spot
-curtains recently replaced

 no smoking
 no pet",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/de/dee8fe50-efce-4e38-ac3f-8e3b975edf7d?rule=kijijica-640-webp,,,,
635,1738300098,https://www.kijiji.ca/v-apartments-condos/vancouver/3000-w-15-avenue-vancouver-british-columbia/1738300098,2026-05-28T09:28:32.000Z,,2026-06-29 05:27:52,VANCOUVER,w 15 avenue,Vancouver,BC,N/A,600000,N/A,N/A,N/A,monthly,"3000 W 15 AVENUE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1d/1d3cbe2c-5d14-4072-85ee-1b208a83a122?rule=kijijica-640-webp,N/A,"Please Email or Text to book the showing, thanks. 1. Address: 30xx West 15th Avenue 2. Area: Vancouver W 3. Style: House 4. Room:4bed5bath1den 5. level: Basement 6. Floor sqft: 2100 sqft 7. lot sqft: sqft 8. Age: 9. Rent: $6000 10. Utility: Tenants need to pay for internet, 75% hydro & gas, 50% water 11. Requirements: tenants insurance with at 2 million third party liability, credit check, no pets, no smoking 12. Furnished:N 13. Available:Jul 1 14. School Catchment: Elementary K - 7 Carnarvon Elementary Secondary 8 - 12 Kitsilano Secondary 15. Bus: 002,033,N22,N17 16. Park: Carnarvon Park, Valdez Park and Almond Park 17. Including : 1 parking  Please Email or Text to book the showing, thanks. (id:24493)

MLS® #R3128037 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29806954/3000-w-15-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1d/1d3cbe2c-5d14-4072-85ee-1b208a83a122?rule=kijijica-640-webp,,,,
636,1738300226,https://www.kijiji.ca/v-apartments-condos/vancouver/8xx-3487-binning-road-vancouver-british-columbia/1738300226,2026-05-28T09:29:58.000Z,,2026-06-29 05:28:15,VANCOUVER,3487 binning road,Vancouver,BC,N/A,390000,N/A,N/A,N/A,monthly,"8XX 3487 BINNING ROAD Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/00/00566e33-2a0d-4b32-aa7c-c6efcfd7c36c?rule=kijijica-640-webp,N/A,"Video Tour: https://youtu.be/kpNYkx2a7qs   Eton by Polygon in UBC, nestlted next to the Pacific Spirit Park and Wesbrook Village community, steps to parks and everything you need. Spacious layout with 2 bedrooms on each side. Stylish interiors include premium Bosch appliances, marble kitchen, 9-ft ceiling and A/C. highly sought-after academic neighbourhood. School catchment is Norma Rose Point School, U-Hill elementary, and University Secondary School. (id:24493)

MLS® #R3128510 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29809982/8xx-3487-binning-road-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/00/00566e33-2a0d-4b32-aa7c-c6efcfd7c36c?rule=kijijica-640-webp,,,,
637,1738302291,https://www.kijiji.ca/v-apartments-condos/vancouver/809-3533-ross-drive-vancouver-british-columbia/1738302291,2026-05-28T10:11:15.000Z,,2026-06-29 05:28:38,VANCOUVER,3533 ross drive,Vancouver,BC,N/A,450000,N/A,N/A,N/A,monthly,"809 3533 ROSS DRIVE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c7/c77eca76-0887-434b-aae3-2d4c42312fb1?rule=kijijica-640-webp,N/A,"809-3533 Ross Drive, Vancouver $4,500/month 2 Bed | 2 Bath | SE Facing Bright southeast-facing unit in the heart of UBC with modern finishes, spacious layout, floor-to-ceiling windows, premium appliances, and peaceful views. Conveniently located near UBC campus, parks, restaurants, shopping, and transit. Tenant pays electricity and WiFi. No smoking. Please introduce yourself before asking questions. Messages with questions only may not receive a reply. (id:24493)

MLS® #R3127943 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29805399/809-3533-ross-drive-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c7/c77eca76-0887-434b-aae3-2d4c42312fb1?rule=kijijica-640-webp,,,,
638,1738309990,https://www.kijiji.ca/v-apartments-condos/vancouver/3583-w-50-avenue-vancouver-british-columbia/1738309990,2026-05-28T14:15:16.000Z,,2026-06-29 05:29:00,VANCOUVER,w 50 avenue,Vancouver,BC,N/A,630000,N/A,N/A,N/A,monthly,"3583 W 50 AVENUE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6f/6fb3e5d6-a1d3-4a65-a2ef-a19a1dcdd286?rule=kijijica-640-webp,N/A,"Whole house for rent!  6 bedrooms, 2.5 washrooms and 2 kitchens. Serene Lifestyle in Southlands!- hidden gem of Vancouver West! Big and wide yards nestled amongst golf courses, parklands, trails & equestrian stables. Well-kept home with Hardwood floors and updated windows. Huge recroom, family room, bar, flex space and storage -ideal for extended family or nanny quarters. Huge Sundeck and large fenced yard. Access to UBC, Point Grey Golf Course, Popular riverwalk and Fraser River Trail. (id:24493)

MLS® #R3106354 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29549375/3583-w-50-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6f/6fb3e5d6-a1d3-4a65-a2ef-a19a1dcdd286?rule=kijijica-640-webp,,,,
639,1739583226,https://www.kijiji.ca/v-apartments-condos/vancouver/2br-1ba-modern-laneway-home-steps-to-joyce-station-for-rent/1739583226,2026-06-23T00:29:46.000Z,,2026-06-29 05:29:22,VANCOUVER,vancouver,BC V5R 4Y3,,N/A,240000,N/A,N/A,N/A,monthly,2BR/1BA Modern Laneway Home - Steps to Joyce Station for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e6/e67a385a-7a1d-4d21-a60f-4567755be949?rule=kijijica-640-webp,N/A,"2BR/1BA Modern Laneway Home - Steps to Joyce Station
Bright 8-year-old laneway house in East Vancouver. 2 bedrooms, 1 bathroom, open-concept living area.

Prime Location:
- 6-min walk to Joyce-Collingwood SkyTrain
- #27 bus & R4 RapidBus (UBC direct) at doorstep
- 2 SkyTrain stops to Metrotown (under 3km)
- Convenient Burnaby/Vancouver border location

*Features*:
- Utilities: Water, Internet and gas included
- Quiet residential area
- Well-maintained living space

Available July 5th.
Ideal for professionals/students.
Quiet and clean people are welcome.
Serious inquiries only - please include your rental timeline and brief intro when responding.
Long term,short term rental all accepted.",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e6/e67a385a-7a1d-4d21-a60f-4567755be949?rule=kijijica-640-webp,,,,
640,1734735385,https://www.kijiji.ca/v-apartments-condos/vancouver/1-bedroom-1-bath/1734735385,2026-03-20T08:19:01.000Z,,2026-06-29 05:30:05,VANCOUVER,1523 davie street,Vancouver,BC,N/A,230000,N/A,N/A,N/A,monthly,1 Bedroom 1 Bath,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d1/d104a81e-4e66-4dd9-a367-12c74cbdc125?rule=kijijica-640-webp,N/A,"1 Bedroom 1 Bath

<p class=""ql-align-justify""><em>Only a small community will be able to say they live at “The Mansion”.</em></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><em>ASK ABOUT OUR INCENTIVES!&nbsp;</em></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><em>1 indoor cat permitted.</em></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><em>CMC has spared no expense to outfit The Mansion to include the latest building code and safety requirements, all while restoring the charm of this heritage gem. Originally built in 1901, as a private residence of B.T. Rogers and his family, The Mansion underwent a 3-year complete restoration and renovation. Brilliantly executed to keep and restore the ornate, original details from another era while bringing it into the 21st-century. Featuring many of the original architectural features, 12ft+ ceiling heights, an elegant entry foyer and stain glass windows, the new residents will enjoy the comforts of modern living while being surrounded by the classical grandeur of generations past.&nbsp;&nbsp;</em></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><em>Uniquely designed contemporary suites in one of Vancouvers most prestigious landmark properties. The Mansion has been thoughtfully transformed into 16 world class residential rental suites ranging from studios to 3-bedrooms. And, if you need more room there are four newly constructed 3-bedroom, 3 story townhomes which look upon the large, beautifully landscaped front yard. Truly like living in a house in the city.&nbsp;&nbsp;Located in the heart of the West End on renowned Davie Street it’s the feeling of a private garden while being steps from all your favorite amenities and beaches.</em></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><em>&nbsp;Come call “The Mansion” home.</em></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify"">To Book and Appointment please email themansion@carreramc.com</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><em><u>Availability:</u></em></p><p class=""ql-align-justify""><em>Studio suite starting at $2,225.00</em></p><p class=""ql-align-justify""><em>2 Bedroom Suites Starting at $3,980.00</em></p><p class=""ql-align-justify""><em>1 Bedroom Suites Starting at $2,995.00</em></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><em>** Please note that rental rates will change as suites are rented**</em></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><u>Kindly take note of a few details:</u></p><ul><li class=""ql-align-justify"">Free MODO Carshare Membership for all tenants</li><li class=""ql-align-justify"">Internet and Cable Promotions for new tenants</li><li class=""ql-align-justify"">Secure Bike Storage</li><li class=""ql-align-justify"">Beautifully landscaped common front garden for tenant use</li><li class=""ql-align-justify"">We require a one-year lease</li><li class=""ql-align-justify"">We require tenant insurance</li><li class=""ql-align-justify"">One indoor cat permitted</li><li class=""ql-align-justify"">This is a non-smoking property</li><li class=""ql-align-justify"">Utilities are not included</li><li class=""ql-align-justify"">Laundry on-site + in suite&nbsp;</li><li class=""ql-align-justify"">Street Parking&nbsp;Available by permit</li></ul><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><a href=""mailto:themansion@carreramc.com"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(38, 166, 154);"">themansion@carreramc.com</a></p><p class=""ql-align-justify"">carreramc.com/themansion</p><p class=""ql-align-justify"">THE MANSION by&nbsp;<img src=""# alt=""A picture containing graphics, font, screenshot, electric blue

Description automatically generated""></p><p class=""ql-align-justify""><br></p>



Incentive: 
• 13th Month Free


<p>This lovely, 1 bedroom / 1-bath apartment is located in the vibrant and highly sought-after West End, you'll be in the center of it all—just steps from shops, restaurants, and Stanley Park.</p><p><br></p><p>The kitchen is equipped with a large, seated peninsula island, sleek stainless-steel appliances, and there’s plenty of storage space to keep everything organized and out of sight. </p><p><br></p><p>This apartment offers the perfect combination of modern features, space, and a central location. It's ideal for anyone looking to experience all that the West End has to offer while enjoying a bright and comfortable living space.</p>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d1/d104a81e-4e66-4dd9-a367-12c74cbdc125?rule=kijijica-640-webp,,,,
644,1734736154,https://www.kijiji.ca/v-apartments-condos/vancouver/erickson-tower-1-br-apt-rental-1605-9541-erickson-dr-burnaby:-va/1734736154,2026-03-20T08:28:02.000Z,,2026-06-29 05:31:46,VANCOUVER,9541 erickson drive,Burnaby,BC,N/A,185000,N/A,N/A,N/A,monthly,Erickson Tower 1 BR Apt Rental 1605-9541 Erickson Dr Burnaby: VA,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e9/e9a3c9b7-8894-48e4-822f-5e066628cebe?rule=kijijica-640-webp,N/A,"Erickson Tower 1 BR Apt Rental 1605-9541 Erickson Dr Burnaby: VADA

  <div class=""formatted-text formatted-text--format-full-html formatted-text--has-editor formatted-text--editor-full-html""><p>This spacious 1 bedroom apartment rental at Erickson Tower is available for rent now! The suite offers a functional layout with a bright living area, generous room sizes, and large windows that allow for plenty of natural light. The kitchen provides ample cabinet and counter space, making it ideal for everyday cooking and entertaining. Erickson Tower is a well-established concrete high-rise offering residents a comfortable and convenient living environment. The building features shared amenities and professionally maintained common areas, providing added value and peace of mind. Located in the Lougheed Town Centre area, you’ll be steps from an incredible selection of shops, restaurants, and services including Lougheed Shopping Centre, grocery stores, cafés, fitness facilities, and everyday essentials. Lougheed Town Centre SkyTrain Station is only a short walk away, offering quick access to Burnaby, Coquitlam, and Downtown Vancouver. Bus routes along North Road and Austin Avenue are also nearby, making commuting easy and efficient. Contact VADA today to schedule a viewing.</p></div>
<div>
<strong>Listing Summary</strong><br />
The property name and address is Erickson Tower 9541 Erickson Drive, Burnaby, V3J 7N8, Lougheed neighbourhood. A residential, unfurnished, 1 bedroom, 1 bathroom, 806sf, apartment rental, priced at $1850 monthly, on a 1 year minimum lease term, available now. The pet policy is, pets ok. Contact Lety Lopez email lety@vadapm.com. Brokerage, VADA Property Management.
</div>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e9/e9a3c9b7-8894-48e4-822f-5e066628cebe?rule=kijijica-640-webp,,,,
649,1734736283,https://www.kijiji.ca/v-apartments-condos/vancouver/waldorf-studios/1734736283,2026-03-20T08:29:21.000Z,,2026-06-29 05:34:04,VANCOUVER,116 west hastings street,Vancouver,BC,N/A,168500,N/A,N/A,N/A,monthly,Waldorf Studios,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/74/74695d60-e183-4819-9399-85bc79462a54?rule=kijijica-640-webp,N/A,"Waldorf Studios

<p>Come and experience the newly renovated, modern, Waldorf Studio Apartments! Available to rent in the&nbsp;Crosstown / Gastown area.&nbsp;These are not your standard Studio units.</p><p><br></p><p>The Building: You'll be among the first to reside in the bright, spacious and newly refurbished suites. Enjoy the use of the new kitchenettes, in-suite bathroom&nbsp;and appliances, whilst experiencing the high-end, modern finishing's and high ceilings found throughout each suite. The building is well maintained by a live in resident manager and offers a secure fob entry system.</p><p><br></p><p>Floor: 3rd &amp; 4th - Not Handicap Accessible</p><p>Rent: $1650.00 - $1900.00</p><p>Size: Smaller and compact units to Large spacious suites</p><p>Term: Minimum 12 month Lease</p><p>Utilities: Water, Hydro, Heat&nbsp;</p><p>Appliances: Full Size or small Fridges, Electric Induction Cook Tops, Microwaves</p><p>Amenities: Laundry on Each Floor, Secure Fob Entry System, Brand New Window Blinds</p><p>We are located in a highly walkable neighbourhood.&nbsp;Nester's Food Market and London Drugs are conveniently located across the street.&nbsp;Restaurants, entertainment and shops are walking distance.&nbsp;A short walk to Skytrain stations both at Waterfront and Stadium stations.&nbsp;&nbsp;&nbsp;</p><p><br></p><p>STRICTLY NO SMOKING OR PETS.</p><p>To view floor plans and see additional photos visit our website at www.carreramc.com.</p>



Incentive: 
• 13th Month Free


<p>** Please note pictures may not be of exact unit but are a representation of the finishes.</p><p><br></p><p><br></p>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/74/74695d60-e183-4819-9399-85bc79462a54?rule=kijijica-640-webp,,,,
674,1739410187,https://www.kijiji.ca/v-apartments-condos/vancouver/706-638-beach-crescent/1739410187,2026-06-19T11:16:31.000Z,,2026-06-29 05:44:48,VANCOUVER,638 beach crescent,Vancouver,BC,N/A,265000,N/A,N/A,N/A,monthly,706-638 Beach Crescent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cb/cb93d544-dbad-4072-ab4c-35265de113cc?rule=kijijica-640-webp,N/A,"706-638 Beach Crescent

<p><strong>Welcome to Icon I and II!</strong></p><p>Located at 638 Beach Crescent and 633 Kinghorne Mews in Vancouver’s Yaletown neighborhood, Icon I and II are two prestigious residential towers developed by Concord Pacific. Icon I is a 28‑storey tower, while Icon II is a 12‑storey building, both offering bright and inviting living environments in the heart of the city.</p><p>Residents enjoy a variety of amenities, including a fitness center, indoor pool, hot tub, sauna, 24‑hour concierge, and landscaped outdoor areas for relaxation and social gatherings.</p><p>Strategically located, Icon I and II put residents steps from the Seawall for walking, jogging, or cycling, with the Yaletown-Roundhouse SkyTrain station nearby for easy commutes. Trendy boutiques, dining, nightlife, and essential services are all within reach. Icon I and II combine luxury, convenience, and urban sophistication in one of Vancouver’s most desirable neighborhoods.</p>

<p><strong>706-638 Beach Crescent Includes:</strong></p><ul><li>1 Bedroom</li><li>1 Bathroom</li><li>Den</li><li>644 sq.ft</li><li>Balcony</li><li>Dishwasher</li><li>In-suite Laundry</li><li>Parking Included</li><li>Unfurnished</li><li>Sorry, No Pets</li></ul><p><br></p>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cb/cb93d544-dbad-4072-ab4c-35265de113cc?rule=kijijica-640-webp,,,,
676,1738354831,https://www.kijiji.ca/v-apartments-condos/vancouver/rosedale-gardens-1-br-apt-rental-203-888-hamilton-st-vancouver:/1738354831,2026-05-29T11:16:44.000Z,,2026-06-29 05:45:26,VANCOUVER,888 hamilton street,Vancouver,BC,N/A,295000,N/A,N/A,N/A,monthly,Rosedale Gardens 1 BR APT Rental 203-888 Hamilton St Vancouver: ,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/01/01e1312d-71aa-467f-8f87-8deb573b2a1d?rule=kijijica-640-webp,N/A,"Rosedale Gardens 1 BR APT Rental 203-888 Hamilton St Vancouver: VADA

  <div class=""formatted-text formatted-text--format-full-html formatted-text--has-editor formatted-text--editor-full-html""><p>This one bedroom apartment at Rosedale Gardens has a huge private patio with lots of sun, expanding your living space and allowing for comfortable outdoor relaxation. The large den easily accommodates a home office and the bedroom is large enough for a king size bed. At over 800 sq.ft., this suite is larger than many two bedrooms currently available in Vancouver. The building is within walking distance to Yaletown, the Seawall, public transit and all the great dining and entertainment Vancouver has to offer! Contact VADA today to rent this one bedroom apartment at Rosedale Gardens in Downtown Vancouver.</p></div>
<div>
<strong>Listing Summary</strong><br />
The property name and address is Rosedale Gardens 888 Hamilton Street, Vancouver, V6B 5W4, Downtown neighbourhood. A residential, unfurnished, 1 bedroom, 1 bathroom, 821sf, apartment rental, priced at $2950 monthly, on a 1 year minimum lease term, available now. The pet policy is, pets ok. Contact Linda Danielsen email linda@vadapm.com. Brokerage, VADA Property Management.
</div>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/01/01e1312d-71aa-467f-8f87-8deb573b2a1d?rule=kijijica-640-webp,,,,
